0
-7
-69
-129
23
400
357
-1189
356
407
28
-118
-60
4
10
0
2
3
4
2
3
4
3
5
1
2
-4
-2
-4
-7
-8
-10
-11
-12
-14
-15
-16
-18
-18
-18
-16
-17
-17
-15
-15
-14
-12
-8
-12
-5
-6
0
-3
-1
0
0
2
3
4
2
3
4
3
5
1
2
-4
-2
-4
-7
-8
-10
-11
-12
-14
-15
-16
-18
-18
-18
-16
-17
-17
-15
-15
-14
-12
-8
-12
-5
-6
0
-3
-1
0
0
2
3
4
2
3
4
3
5
1
2
-4
-2
-4
-7
-8
-10
-11
-12
-14
-15
-16
-18
-18
-18
-16
-17
-17
-15
-15
-14
-12
-8
-12
-5
-6
0
-3
-1
0
0
2
3
4
2
3
4
3
5
1
2
-4
-2
-4
-7
-8
-10
-11
-12
-14
-15
-16
-18
-18
-18
-16
-17
-17
-15
-15
-14
-12
-8
-12
-5
-6
0
-3
-1
0
0
2
3
4
2
3
4
3
5
1
2
-4
-2
-4
-7
-8
-10
-11
-12
-14
-15
-16
-18
-18
-18
-16
-17
-17
-15
-15
-14
-12
-8
-12
-5
-6
0
-3
-1
0
0
2
3
4
2
3
4
3
5
1
2
-4
-2
-4
-7
-8
-10
-11
-12
-14
-15
-16
-18
-18
-18
-16
-17
-17
-15
-15
-14
-12
-8
-12
-5
-6
0
-3
-1
0
0
2
3
4
2
3
4
3
5
1
2
-4
-2
-4
-7
-8
-10
-11
-12
-14
-15
-16
-18
-18
-18
-16
-17
-17
-15
-15
-14
-12
-8
-12
-5
-6
0
-3
-1
0
0
2
3
4
2
3
4
3
5
1
2
-4
-2
-4
-7
-8
-10
-11
-12
-14
-15
-16
-18
-18
-18
-16
-17
-17
-15
-15
-14
-12
-8
-12
-5
-6
0
-3
-1
0
0
2
3
4
2
3
4
3
5
1
2
-4
-2
-4
-7
-8
-10
-11
-12
-14
-15
-16
-18
-18
-18
-16
-17
-17
-15
-15
-14
-12
-8
-12
-5
-6
0
-3
-1
0
0
2
3
4
2
3
4
3
5
1
2
-4
-2
-4
-7
-8
-10
-11
-12
-14
-15
-16
-18
-18
-18
